181;CAMPINAS COLEGIO TECNICO DE - UNICAMP;CAMPINAS;SP;Estadual;80% ou mais;Muito Alto;647,09;601,14;727,14;613,81;646,27;653,03
182;INSTITUTO DE APLICACAO FERNANDO RODRIGUES DA SILVEIRA CAP-UERJ;RIO DE JANEIRO;RJ;Estadual;80% ou mais;Muito Alto;647,04;607,83;688,84;623,27;668,21;774,05
183;COLEGIO MILITAR DE PORTO ALEGRE;PORTO ALEGRE;RS;Federal;80% ou mais;Muito Alto;646,78;605,65;706,45;623,73;651,28;668,19
184;COL GALOIS;BRASILIA;DF;Privada;De 60% a 80%;Muito Alto;646,59;606,89;709,46;625,96;644,06;696,24
185;IFES - CAMPUS CACHOEIRO DE ITAPEMIRIM;CACHOEIRO DE ITAPEMIRIM;ES;Federal;80% ou mais;Alto;646,18;599,62;697,23;629,31;658,57;687,14
186;COL ALUB;BRASILIA;DF;Privada;De 40% a 60%;Muito Alto;646,17;622,18;664,27;621,07;677,18;694,55
187;COLEGIO MARISTA NOSSA SENHORA DA PENHA;VILA VELHA;ES;Privada;80% ou mais;Muito Alto;646,12;606,45;705,49;626,07;646,49;676,06
188;SANTA MARIA COLEGIO;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;645,98;615,99;690,65;619,13;658,15;682,18
189;COLEGIO BATISTA MINEIRO;BELO HORIZONTE;MG;Privada;De 60% a 80%;Muito Alto;645,94;611,99;693,01;618,46;660,29;713,07
190;PUERI DOMUS ESCOLA EXPERIMENTAL;BARUERI;SP;Privada;80% ou mais;Muito Alto;645,77;619,08;681,28;624,2;658,51;648,57
191;IFES - CAMPUS CARIACICA;CARIACICA;ES;Federal;80% ou mais;Alto;645,59;605,66;700,94;615,65;660,1;687,12
192;INSTITUTO EDUCACIONAL SAO JOSE UNIDADE MOCAMBINHO;TERESINA;PI;Privada;Menos de 20%;Médio Alto;645,54;608,73;667,21;627,4;678,82;812,38
193;COLEGIO OLIMPO;UBERLANDIA;MG;Privada;Menos de 20%;Muito Alto;645,5;601,22;689,43;626,73;664,62;746,12
194;COLEGIO PROTAGORAS;GOIANIA;GO;Privada;De 40% a 60%;Alto;645,5;612,9;674,27;635,24;659,58;762,81
195;T PARTHENON COLEGIO UNIDADE II;GUARULHOS;SP;Privada;80% ou mais;Muito Alto;645,44;628,54;673,93;606,01;673,28;773,33
196;COLEGIO SANTA MARIA CONTAGEM;CONTAGEM;MG;Privada;80% ou mais;Muito Alto;645,33;603,66;709,12;620,36;648,19;677,65
197;COLEGIO CAETANO;SETE LAGOAS;MG;Privada;De 60% a 80%;Muito Alto;645,28;614,96;684,66;617,72;663,78;707,2
198;COL SANTA MARIA FLORESTA;BELO HORIZONTE;MG;Privada;80% ou mais;Muito Alto;645,07;615,84;676,19;632,38;655,86;765,65
199;PUERI DOMUS ESCOLA VERBO DIVINO UNIDADE I;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;644,97;609,43;709,05;612,04;649,37;688,29
200;COLEGIO SAO PAULO;SALVADOR;BA;Privada;De 60% a 80%;Muito Alto;644,95;604,56;696,22;625,11;653,93;693,59
201;CPI SISTEMA DE ENSINO;TERESINA;PI;Privada;Menos de 20%;Alto;644,95;599,13;681,04;637,24;662,38;742
202;UNIDADE DE ENSINO COLEGIO SINODAL - SAO LEOPOLDO;SAO LEOPOLDO;RS;Privada;80% ou mais;Muito Alto;644,89;612,16;709,91;609,64;647,83;683,95
203;NOSSA SENHORA DAS GRACAS ESCOLA;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;644,88;630,22;672,87;602,92;673,52;718,43
204;COLEGIO OFICINA;SALVADOR;BA;Privada;De 60% a 80%;Muito Alto;644,85;621,26;669,62;625,51;663,02;720,82
205;ESCOLA DE APLICACAO DO RECIFE - FCAP UPE;RECIFE;PE;Estadual;80% ou mais;Muito Alto;644,8;623,72;673,56;620,62;661,3;843,33
206;COLEGIO PH;RIO DE JANEIRO;RJ;Privada;De 20% a 40%;Muito Alto;644,76;610,64;690,2;616,49;661,71;761,67
207;ELVIRA BRANDAO COLEGIO;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;644,74;611,85;697,56;609,92;659,64;690
208;INSTITUTO EDUCACIONAL PROF ALAOR LTDA;PETROPOLIS;RJ;Privada;Menos de 20%;Muito Alto;644,68;610,73;694,32;625,27;648,41;694
209;COLEGIO LOSANGO DE UBA;UBA;MG;Privada;De 60% a 80%;Muito Alto;644,61;596,74;708,07;623,39;650,25;762,93
210;COLEGIO DE A A Z;RIO DE JANEIRO;RJ;Privada;Menos de 20%;Muito Alto;644,61;611,75;695,49;611,56;659,64;802,24
211;CENTRO DE EXCELENCIA MASTER;ARACAJU;SE;Privada;De 60% a 80%;Muito Alto;644,53;590,85;706,49;620,7;660,08;772,21
212;PARQUE ECOLOGICO INSTITUTO EDUCACIONAL;INDAIATUBA;SP;Privada;80% ou mais;Muito Alto;644,33;609,37;685,09;627,5;655,36;696,34
213;CENTRO EDUCACIONAL MONTESSORIANO REINO INFANTIL;SAO LUIS;MA;Privada;80% ou mais;Muito Alto;644,33;596,45;691,54;633,34;655,97;732,56
214;COLEGIO PEDRO II - CAMPUS NITEROI;NITEROI;RJ;Federal;80% ou mais;Alto;644,16;592,95;697,24;631,84;654,63;744,71
215;COLEGIO PH;RIO DE JANEIRO;RJ;Privada;De 60% a 80%;Muito Alto;644,15;612,39;690,45;614,94;658,81;772,91
216;COLEGIO INTERATIVO ENSINO MEDIO;VOLTA REDONDA;RJ;Privada;De 60% a 80%;Muito Alto;643,67;602,95;701,75;615,27;654,71;717,47
217;ESCOLA EDUCACAO CRIATIVA;IPATINGA;MG;Privada;80% ou mais;Muito Alto;643,66;587,18;701,03;628,69;657,74;809,57
218;COLEGIO MARISTA SAO JOSE;RIO DE JANEIRO;RJ;Privada;80% ou mais;Muito Alto;643,59;613,12;679;626,19;656,05;718,13
219;ITACA COLEGIO;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;643,54;593,48;721,75;616,61;642,3;681,82
220;COLEGIO ISRAELITA BRASILEIRO;PORTO ALEGRE;RS;Privada;80% ou mais;Muito Alto;643,51;615,83;689,21;610,97;658,04;730,61
221;COLEGIO DO SALVADOR;ARACAJU;SE;Privada;80% ou mais;Muito Alto;643,43;589,19;701,41;629,26;653,87;737,24
222;SUICO BRASILEIRA SAO PAULO ESCOLA;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;643,41;615,81;683,12;622,75;651,96;694,44
223;COLEGIO PALAS;RIO DE JANEIRO;RJ;Privada;80% ou mais;Muito Alto;642,9;605,44;681,44;629,47;655,26;696
224;COLEGIO AGOSTINIANO NS DE FATIMA;GOIANIA;GO;Privada;De 60% a 80%;Muito Alto;642,8;600,78;693,96;618,84;657,63;740,65
225;NEXT COLEGIO;ITATIBA;SP;Privada;80% ou mais;Muito Alto;642,8;594,59;710,15;626,85;639,6;693,24
226;CENTRO CAMPINENSE DE EDUCACAO LTDA COLEGIO MOTIVA;CAMPINA GRANDE;PB;Privada;De 20% a 40%;Muito Alto;642,78;599,08;692,77;625,79;653,49;755,51
227;COLEGIO CAESP FOZ DO IGUACU - EM;FOZ DO IGUACU;PR;Privada;Menos de 20%;Muito Alto;642,76;605,91;664,44;632,25;668,44;700
228;FAAP RIBEIRAO PRETO COLEGIO;RIBEIRAO PRETO;SP;Privada;De 60% a 80%;Muito Alto;642,6;607,61;673,13;630,98;658,66;725,95
229;ESC STO TOMAS DE AQUINO;BELO HORIZONTE;MG;Privada;80% ou mais;Muito Alto;642,55;601,65;694,94;617,99;655,6;705,78
230;COLEGIO OLIMPO;ANAPOLIS;GO;Privada;Menos de 20%;Sem informação;642,51;604,34;688,7;634,18;642,8;769,41
231;COL SINAPSE;OURO PRETO;MG;Privada;De 60% a 80%;Muito Alto;642,5;603,86;699,11;616,25;650,79;756,47
232;JOSE CESARIO PIMENTEL ESCOLA MODELO DE ENSINO FUND E MEDIO;SANTA CRUZ DO RIO PARDO;SP;Privada;80% ou mais;Muito Alto;642,36;611,69;679,14;610,79;667,83;702,22
233;EINSTEIN COLEGIO;RIBEIRAO PRETO;SP;Privada;80% ou mais;Muito Alto;642,33;614,14;668,96;629,32;656,91;695,9
234;SAO PAULO ESCOLA EDUCACAO INFANTIL EIFM;HOLAMBRA;SP;Privada;De 60% a 80%;Muito Alto;641,99;591,67;707,64;618,98;649,67;686,25
235;COL LOSANGO DE FORMIGA;FORMIGA;MG;Privada;De 60% a 80%;Muito Alto;641,91;605,76;692,83;610,66;658,4;707,06
236;VISCONDE DE PORTO SEGURO COLEGIO UNIDADE III;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;641,9;614,07;691,71;606,08;655,76;698,76
237;JEAN PIAGET UNIDADE II EEPG;SANTOS;SP;Privada;80% ou mais;Muito Alto;641,84;608,93;689,01;607,87;661,53;701,23
238;CE CHARLES DARWIN;VITORIA;ES;Privada;De 40% a 60%;Muito Alto;641,78;600,94;686,66;625,17;654,33;636,09
239;RAUL BAUAB DOUTOR FUNDACAO EDUCACIONAL COLEGIO;JAU;SP;Privada;80% ou mais;Muito Alto;641,73;609,91;687,64;617,44;651,93;715,61
240;RIO BRANCO COLEGIO;CAMPINAS;SP;Privada;80% ou mais;Muito Alto;641,72;608,91;684,56;628,84;644,57;696
241;ATIBAIA COLEGIO INTEGRADO DE;ATIBAIA;SP;Privada;80% ou mais;Muito Alto;641,57;602,14;690,4;621,43;652,3;742,86
242;COLEGIO JOAO PAULO I;PORTO ALEGRE;RS;Privada;De 60% a 80%;Muito Alto;641,38;611,45;685,1;617,14;651,84;687,69
243;COL ISRAELITA BRAS A LIESSIN SCHOLEM ALEICHEM;RIO DE JANEIRO;RJ;Privada;80% ou mais;Muito Alto;641,33;615,57;692,03;601,93;655,79;798
244;INSTITUTO NOSSA SENHORA DA PIEDADE II;RIO DE JANEIRO;RJ;Privada;80% ou mais;Muito Alto;641,17;594,34;695,8;623,81;650,73;682,98
245;CENTRO PESSOENSE DE EDUCACAO - COLEGIO MOTIVA;JOAO PESSOA;PB;Privada;80% ou mais;Muito Alto;641,07;600,19;689,78;625,29;649;740,77
246;DINCAO INSTITUTO DE ENSINO;BAURU;SP;Privada;De 40% a 60%;Muito Alto;640,75;611,23;680,11;617,88;653,76;739,31
247;ESCOLA DOM BOSCO;TERESINA;PI;Privada;De 40% a 60%;Muito Alto;640,66;596,23;691,74;638,69;635,98;718,57
248;7 DE SETEMBRO COLEGIO - EGS;FORTALEZA;CE;Privada;80% ou mais;Muito Alto;640,58;592,87;691,4;626,15;651,89;744,28
249;COLEGIO DELTA - ANAPOLIS;ANAPOLIS;GO;Privada;De 60% a 80%;Muito Alto;640,51;615,06;666,87;620,37;659,75;747,59
250;COL SAO PAULO;RIO DE JANEIRO;RJ;Privada;80% ou mais;Muito Alto;640,47;616,33;669,99;609,31;666,24;739,29
251;PRUDENTINA ESCOLA DE EDUCACAO BASICA;PRESIDENTE PRUDENTE;SP;Privada;De 60% a 80%;Muito Alto;640,36;595,89;689,74;625,35;650,45;707,93
252;CENTRO EDUCACIONAL CHARLES DARWIN;VILA VELHA;ES;Privada;De 40% a 60%;Muito Alto;640,11;602,68;685,48;621,16;651,13;609,93
253;COLEGIO SANT ANA;ITAUNA;MG;Privada;80% ou mais;Muito Alto;639,92;611,55;682,48;617,5;648,16;627,43
254;CE PRIMEIRO MUNDO;VITORIA;ES;Privada;De 60% a 80%;Muito Alto;639,7;611,45;667,44;623,69;656,23;678,57
255;SANTA MONICA COLEGIO;MOGI DAS CRUZES;SP;Privada;80% ou mais;Muito Alto;639,69;591,6;731,3;609,34;626,51;708,57
256;PENTAGONO COLEGIO UNIDADE CAIUBI;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;639,66;615,9;675,81;614,57;652,37;804,8
257;GRUPO GENESE DE ENSINO LTDA;RECIFE;PE;Privada;De 60% a 80%;Muito Alto;639,62;600,1;685,89;618,8;653,67;748,12
258;COL STA MARIA PAMPULHA;BELO HORIZONTE;MG;Privada;80% ou mais;Muito Alto;639,53;611,92;684,91;615,16;646,14;731,02
259;INSTITUTO EDUCACIONAL IGUATEMY ESCOLA DE EI EF E EM;SAO JOSE DOS CAMPOS;SP;Privada;De 60% a 80%;Muito Alto;639,36;614,19;685,65;603,27;654,33;711,58
260;COL SAO PAULO;TERESOPOLIS;RJ;Privada;80% ou mais;Muito Alto;639,12;601,57;695,12;613,87;645,91;726,92
261;COLEGIO OLIMPO;GOIANIA;GO;Privada;De 60% a 80%;Muito Alto;639,08;604,85;675,88;620,74;654,85;741,6
262;EDUCANDARIO MIOSOTIS;NOVA FRIBURGO;RJ;Privada;De 60% a 80%;Alto;638,96;611,29;659,23;610,75;674,58;725,88
263;ESCOLA POPULAR MADRE MARIA VILLAC;TERESINA;PI;Privada;80% ou mais;Médio;638,93;605,75;661,64;629,05;659,28;777
264;DANTE ALIGHIERI COLEGIO;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;638,89;612,46;664,88;616,59;661,66;693,14
265;COL MAGNUM AGOSTINIANO BURITIS;BELO HORIZONTE;MG;Privada;De 60% a 80%;Muito Alto;638,74;583,45;714,43;603,2;653,88;819,17
266;COLEGIO SINODAL DOUTOR BLUMENAU;POMERODE;SC;Privada;80% ou mais;Muito Alto;638,66;595,08;698,51;615,69;645,35;678,75
267;COLEGIO BOM JESUS NOSSA SENHORA DE LOURDES - ED INF ENS FUND E MEDIO;CURITIBA;PR;Privada;80% ou mais;Muito Alto;638,61;608,75;669,97;625,61;650,11;688,46
268;STOCKLER COLEGIO;SAO PAULO;SP;Privada;De 60% a 80%;Muito Alto;638,53;605,94;685,52;614,36;648,29;690
269;COLEGIO SAGRADO CORACAO DE JESUS;BELO HORIZONTE;MG;Privada;De 40% a 60%;Muito Alto;638,5;620,49;666,53;615,76;651,23;721,69
270;COLEGIO ESPACO ATIVO;VASSOURAS;RJ;Privada;De 60% a 80%;Muito Alto;638,5;606,15;683,56;614,68;649,61;703,33
271;ASSOCIACAO EDUCACIONAL SOARES ALMEIDA SC;NITEROI;RJ;Privada;De 60% a 80%;Muito Alto;638,49;633,36;669,76;594,44;656,41;747,14
272;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS - CAMPUS JUIZ DE FORA;JUIZ DE FORA;MG;Federal;80% ou mais;Alto;638,43;598,6;677,32;620,84;656,97;700,52
273;BEIT YAACOV ESCOLA;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;638,42;606,5;695,39;601,83;649,96;709,09
274;COL DE APLIC DA UNIV FED DO RIO DE JANEIRO;RIO DE JANEIRO;RJ;Federal;80% ou mais;Muito Alto;638,3;601,93;673,78;614,59;662,9;794,36
275;FUNDACAO NOKIA DE ENSINO;MANAUS;AM;Privada;80% ou mais;Alto;638,21;591,24;704,99;601,33;655,26;690,49
276;CECILIA COLEGIO SANTA;FORTALEZA;CE;Privada;80% ou mais;Muito Alto;638,16;591,66;698,62;622,77;639,6;753,29
277;COLEGIO BOM JESUS - ENSINO FUNDAMENTAL E MEDIO;CURITIBA;PR;Privada;80% ou mais;Muito Alto;638,11;607,6;681,05;616,39;647,38;688,96
278;COLEGIO BERTONI;FOZ DO IGUACU;PR;Privada;De 60% a 80%;Muito Alto;638,06;589,31;705,43;612,78;644,7;645,45
279;COLEGIO VISAO;GOIANIA;GO;Privada;De 60% a 80%;Muito Alto;638,04;598,77;684,62;618,59;650,2;727,48
280;COLEGIO NOSSA SENHORA APARECIDA;NOVA PRATA;RS;Privada;80% ou mais;Muito Alto;637,96;600,94;707,76;600,49;642,66;723,33
281;CARLOS AUGUSTO PATRICIO AMORIM PROF CTIG UNESP;GUARATINGUETA;SP;Estadual;De 60% a 80%;Muito Alto;637,96;599,6;700,12;607,77;644,35;672,47
282;EDUCATIVA CENTRO EDUCACIONAL;OURINHOS;SP;Privada;De 60% a 80%;Muito Alto;637,89;614,3;674,59;607,52;655,13;700
283;INSTITUTO FEDERAL DE SAO PAULO CAMPUS - SAO PAULO;SAO PAULO;SP;Federal;Menos de 20%;Muito Alto;637,81;604,11;689,54;618,18;639,4;648,5
284;INST EDUC GABRIELA LEOPOLDINA;BELO HORIZONTE;MG;Privada;80% ou mais;Alto;637,78;596,52;691,12;608,63;654,86;690
285;ALIANCA COLEGIO;MAIRINQUE;SP;Privada;De 60% a 80%;Muito Alto;637,74;613,81;664,07;618,66;654,42;664
286;COL NOTRE DAME - IPANEMA;RIO DE JANEIRO;RJ;Privada;80% ou mais;Muito Alto;637,7;616,87;666,25;613,07;654,6;728,36
287;IDEAL CURSOS E COLEGIO;ARACAJU;SE;Privada;De 40% a 60%;Muito Alto;637,65;588;699,56;618,25;644,81;704,23
288;COLEGIO PH;NITEROI;RJ;Privada;De 40% a 60%;Muito Alto;637,65;598,45;683,81;615,29;653,04;725,23
289;SANTA INES COLEGIO;SAO JOSE DO RIO PARDO;SP;Privada;80% ou mais;Muito Alto;637,59;598,37;690,9;610,16;650,93;674,29
290;COLEGIO UNIAO DE ENSINO INFANTIL FUNDAMENTAL E MEDIO - COOPEC TC;TRES CORACOES;MG;Privada;De 40% a 60%;Muito Alto;637,39;591,51;684,81;623,34;649,91;712,11
291;INST PRESBITERIANO GAMMON;LAVRAS;MG;Privada;80% ou mais;Muito Alto;637,37;598,77;683,12;615,99;651,59;766,27
292;COLEGIO DOM BOSCO INTEGRAL;PALMAS;TO;Privada;Menos de 20%;Muito Alto;637,1;594,44;718,94;599,02;635,99;632,94
293;COLEGIO MONSENHOR;INHUMAS;GO;Privada;80% ou mais;Alto;637,09;600,07;675,39;630,65;642,26;675,43
294;NOVO ANGLO COLEGIO UNIDADE BARAO GERALDO;CAMPINAS;SP;Privada;De 60% a 80%;Muito Alto;637,02;611,8;670,3;610,51;655,49;676,6
295;ESC ENS MEDIO MARIO QUINTANA;PELOTAS;RS;Privada;80% ou mais;Muito Alto;636,93;607,15;668,41;619,62;652,54;725
296;APROVADO INSTITUICAO DE ENSINO LTDA ME;MACAE;RJ;Privada;Menos de 20%;Muito Alto;636,89;594,33;694,94;609,94;648,34;768,24
297;7 DE SETEMBRO COLEGIO - EBS;FORTALEZA;CE;Privada;80% ou mais;Muito Alto;636,6;584,27;692,66;621,6;647,87;731,49
298;COLEGIO RIACHUELO;SANTA MARIA;RS;Privada;De 40% a 60%;Muito Alto;636,57;610,75;671,69;609,86;653,99;702,05
299;COLEGIO SAO FRANCISCO XAVIER - CARIRU;IPATINGA;MG;Privada;80% ou mais;Alto;636,52;594,38;687,02;613,38;651,31;698,12
300;COLEGIO CONSUL CARLOS RENAUX;BRUSQUE;SC;Privada;80% ou mais;Muito Alto;636,23;603,67;676,88;620,24;644,14;697,78
301;KOELLE COLEGIO;RIO CLARO;SP;Privada;80% ou mais;Muito Alto;636,08;597,54;696,11;606,86;643,8;651,62
302;COL PITAGORAS CIDADE JARDIM;BELO HORIZONTE;MG;Privada;De 60% a 80%;Muito Alto;635,8;598,57;680,18;611,28;653,17;681,95
303;INSTITUTO EDUCACIONAL SAO JOAO DA ESCOCIA;POCOS DE CALDAS;MG;Privada;80% ou mais;Muito Alto;635,69;594,42;681,29;620,27;646,76;732,92
304;COLEGIO PH;RIO DE JANEIRO;RJ;Privada;De 20% a 40%;Muito Alto;635,66;601,91;668,95;616,93;654,85;742,39
305;INTEGRAL COLEGIO DE EDUC BASICA;CAMPINAS;SP;Privada;De 60% a 80%;Muito Alto;635,49;588,11;669,57;633;651,29;694,07
306;ESCOLA CIDADAO CIDADA;TERESINA;PI;Privada;80% ou mais;Alto;635,38;599,01;674,82;611,61;656,1;667,22
307;SOCIEDADE CULTURAL MONTEIRO LOBATO CEMS;VITORIA;ES;Privada;De 60% a 80%;Muito Alto;635,27;613,36;656,35;612,76;658,61;700,79
308;NOSSA SENHORA DO ROSARIO COLEGIO;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;635,23;606,57;665,28;628,5;640,54;694,03
309;COLEGIO IMACULADA CONCEICAO;BELO HORIZONTE;MG;Privada;De 60% a 80%;Muito Alto;635,11;604,58;677,08;609,14;649,65;731,58
310;COLEGIO SINODAL RUI BARBOSA;CARAZINHO;RS;Privada;80% ou mais;Muito Alto;635,09;598,29;685,68;617,75;638,62;661,82
311;COLEGIO SIMBIOS;GOIANIA;GO;Privada;Menos de 20%;Muito Alto;635,04;605,03;657,08;622,8;655,25;750,94
312;LETTERA EMPREENDIMENTOS EDUCACIONAIS LTDA;TERESINA;PI;Privada;De 40% a 60%;Alto;634,9;589,45;685,67;618,86;645,6;718,6
313;COLEGIO SAGRADO CORACAO DE MARIA;BELO HORIZONTE;MG;Privada;80% ou mais;Muito Alto;634,89;605,09;667,57;616,24;650,66;710,19
314;ESC BRETANHA JD INFANCIA TIO CARECA;RIO DE JANEIRO;RJ;Privada;80% ou mais;Muito Alto;634,88;601,69;671,37;615,03;651,44;775,48
315;CENTRO EDUCACIONAL LOGOS LTDA;NOVA IGUACU;RJ;Privada;De 60% a 80%;Muito Alto;634,76;591,76;680,24;618,42;648,62;758,95
316;ESC ANA DE MELO AZEVEDO;CASSIA;MG;Privada;80% ou mais;Muito Alto;634,52;594,14;679,48;623,98;640,48;710,71
317;COL TERESIANO;RIO DE JANEIRO;RJ;Privada;80% ou mais;Muito Alto;634,26;603,75;666,45;604,23;662,61;730,97
318;COL MARISTA NOSSA SENHORA DO ROSARIO;PORTO ALEGRE;RS;Privada;80% ou mais;Muito Alto;634,18;610,28;670,82;614,81;640,83;630,72
319;COLEGIO MARISTA PARANAENSE EI EF EM;CURITIBA;PR;Privada;80% ou mais;Muito Alto;634,09;602,72;680,92;613,74;638,99;655,87
320;COLEGIO AMADEUS LTDA;ARACAJU;SE;Privada;80% ou mais;Muito Alto;634,08;583,85;677,76;620,67;654,05;711,84
321;RUMO COLEGIO;SAO PAULO;SP;Privada;De 60% a 80%;Muito Alto;634,04;589,94;680,02;625,95;640,26;648,46
322;COLEGIO BOM JESUS SANTO ANTONIO;BLUMENAU;SC;Privada;80% ou mais;Muito Alto;633,83;601,05;674,8;618,02;641,44;670,66
323;COLEGIO SAGRADO CORACAO DE MARIA;UBA;MG;Privada;80% ou mais;Alto;633,68;599,37;664,58;613,11;657,66;745,85
324;COL MV 1 JUNIOR ANEXO I E II;RIO DE JANEIRO;RJ;Privada;Menos de 20%;Muito Alto;633,62;610,97;670,01;593,97;659,52;663,64
325;POLIEDRO COLEGIO;SAO PAULO;SP;Privada;De 40% a 60%;Muito Alto;633,46;597,89;674,78;610,24;650,93;688,94
326;ALFA AVENIDA C EF M;CASCAVEL;PR;Privada;Menos de 20%;Muito Alto;633,42;592,77;664,82;623,98;652,13;751,71
327;ESC TEC DE DIVINOPOLIS;DIVINOPOLIS;MG;Privada;80% ou mais;Muito Alto;633,41;584,16;692,45;602,27;654,75;690
328;VERA CRUZ ESCOLA UNIDDE III;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;633,29;608,95;667,55;608,71;647,96;654,64
329;COLEGIO METODISTA GRANBERY;JUIZ DE FORA;MG;Privada;De 40% a 60%;Muito Alto;633,23;599,09;669,57;612,83;651,42;722,84
330;KELVIN COLEGIO;SAO JOSE DO RIO PRETO;SP;Privada;De 40% a 60%;Muito Alto;633,13;603,73;662,48;614,84;651,46;732,13
331;INTEGRADO COLEGIO;AMPARO;SP;Privada;80% ou mais;Muito Alto;633,12;598,25;676,61;605,17;652,44;698,18
332;RIO BRANCO COLEGIO UNIDADE GRANJA VIANA;COTIA;SP;Privada;80% ou mais;Muito Alto;633,09;593,07;676,52;622,82;639,96;663,13
333;PENTAGONO COLEGIO UNIDADE ALPHAVILLE;SANTANA DE PARNAIBA;SP;Privada;80% ou mais;Muito Alto;632,9;602,7;680,82;607,96;640,14;778,57
334;COLEGIO M2;LAGOA SANTA;MG;Privada;De 60% a 80%;Muito Alto;632,68;612,78;620,37;620,26;677,32;630,77
335;T PARTHENON COLEGIO UNIDADE I;GUARULHOS;SP;Privada;80% ou mais;Muito Alto;632,67;605,9;681,63;588,96;654,19;735,88
336;SANTA CLARA COLEGIO;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;632,53;604,43;668;614,37;643,33;763,04
337;ESCOLA ST JAMES EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;LONDRINA;PR;Privada;80% ou mais;Muito Alto;632,51;624,31;631,74;612,8;661,21;742,11
338;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;632,4;607,73;695,4;594,05;632,4;696,19
339;NOVA LOURENCO CASTANHO ESCOLA UNIDADE IV;SAO PAULO;SP;Privada;De 60% a 80%;Muito Alto;632,35;604,39;690,98;592,66;641,39;650,82
340;FRANCISCANO PIO XII COLEGIO;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;632,35;609,01;658,46;608,97;652,96;697,71
341;OFICINA DO ESTUDANTE COLEGIO;CAMPINAS;SP;Privada;De 40% a 60%;Muito Alto;632,32;598,03;663,43;617,3;650,5;670,25
342;COL MARISTA SAO JOSE;MONTES CLAROS;MG;Privada;80% ou mais;Muito Alto;632,23;600,02;660,22;614,09;654,59;747,71
343;COLEGIO LA SALLE ABEL;NITEROI;RJ;Privada;80% ou mais;Muito Alto;632,14;600,94;676,24;601,29;650,07;763,89
344;INST EDUC PROF ALAOR;PETROPOLIS;RJ;Privada;80% ou mais;Muito Alto;632,08;599,07;678,59;610,26;640,4;662,67
345;INTEGRAL COLEGIO ESCOLA DE EDUCACAO BASICA UNIDADE CAMBUI;CAMPINAS;SP;Privada;De 40% a 60%;Muito Alto;632,04;597,8;664,64;625,05;640,67;702,5
346;DIALOGO ESCOLA DE ENSINO MEDIO;ARARAQUARA;SP;Privada;Menos de 20%;Muito Alto;632,01;607,76;651,82;616,39;652,07;712,41
347;COLEGIO NUCLEO;RECIFE;PE;Privada;Menos de 20%;Muito Alto;631,94;597,45;667,21;615,99;647,12;756,49
348;COLEGIO TIRADENTES IJUI;IJUI;RS;Estadual;80% ou mais;Alto;631,94;594,4;648,75;636,07;648,54;710
349;LUIZ DE QUEIROZ COLEGIO;PIRACICABA;SP;Privada;80% ou mais;Muito Alto;631,87;595,66;678,9;614,86;638,06;692,52
350;INST ANTOINE LAVOISIER DE ENSINO;TERESINA;PI;Privada;De 40% a 60%;Alto;631,84;594,49;661,08;624,26;647,55;736,1
351;COL SAO VICENTE DE PAULO;NITEROI;RJ;Privada;80% ou mais;Muito Alto;631,77;602,7;666,25;615,03;643,12;686,67
352;SAO JOSE COLEGIO AGOSTINIANO;SAO PAULO;SP;Privada;80% ou mais;Muito Alto;631,77;594,69;670,37;605,56;656,45;714,9
353;ECO ESC DE ED COMUNITARIA;RIO DE JANEIRO;RJ;Privada;80% ou mais;Muito Alto;631,76;618,94;645,85;598,09;664,16;692
354;ESCOLA BATISTA DE ACESITA;TIMOTEO;MG;Privada;80% ou mais;Muito Alto;631,68;586,99;680,43;608,41;650,91;717,85
355;COLEGIO OLIMPO UNIDADE II;PALMAS;TO;Privada;Menos de 20%;Muito Alto;631,64;594,96;663,14;624,54;643,94;682,37
356;COL JOAO CALVINO;CORONEL FABRICIANO;MG;Privada;De 40% a 60%;Muito Alto;631,48;571,28;689,94;607,71;657;649,52
357;COLEGIO SAGRADO CORACAO DE MARIA;RIO DE JANEIRO;RJ;Privada;80% ou mais;Alto;631,47;614,88;653,02;597,1;660,87;722,16
358;COLEGIO INTERATIVA EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO;LONDRINA;PR;Privada;80% ou mais;Muito Alto;631,33;597,8;656,4;613,64;657,46;702,73
